region_2,carrier_1,timestep_2,technology_1,technology_2,parameter,value
ohio,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
ohio,mobilityFreight,2040,frtShip,frtShipRe,genLow,0.00E+00
ohio,mobilityFreight,2045,frtShip,frtShipRe,genLow,0
ohio,mobilityFreight,2050,frtShip,frtShipRe,genLow,0
oklahoma,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
oklahoma,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
oklahoma,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
oklahoma,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
oklahoma,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
oklahoma,mobilityFreight,2040,frtShip,frtShipRe,genLow,0.00E+00
oklahoma,mobilityFreight,2045,frtShip,frtShipRe,genLow,0.00E+00
oklahoma,mobilityFreight,2050,frtShip,frtShipRe,genLow,0
oregon,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
oregon,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
oregon,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
oregon,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
oregon,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
oregon,mobilityFreight,2040,frtShip,frtShipRe,genLow,0
oregon,mobilityFreight,2045,frtShip,frtShipRe,genLow,0
oregon,mobilityFreight,2050,frtShip,frtShipRe,genLow,0
oriental,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
oriental,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
oriental,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
oriental,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
oriental,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
oriental,mobilityFreight,2040,frtShip,frtShipRe,genLow,0
oriental,mobilityFreight,2045,frtShip,frtShipRe,genLow,175.2
oriental,mobilityFreight,2050,frtShip,frtShipRe,genLow,525.6
peninsular,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
peninsular,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
peninsular,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
peninsular,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
peninsular,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
peninsular,mobilityFreight,2040,frtShip,frtShipRe,genLow,0
peninsular,mobilityFreight,2045,frtShip,frtShipRe,genLow,0
peninsular,mobilityFreight,2050,frtShip,frtShipRe,genLow,0
pennsylvania,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
pennsylvania,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
pennsylvania,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
pennsylvania,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
pennsylvania,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
pennsylvania,mobilityFreight,2040,frtShip,frtShipRe,genLow,0
pennsylvania,mobilityFreight,2045,frtShip,frtShipRe,genLow,0
pennsylvania,mobilityFreight,2050,frtShip,frtShipRe,genLow,0
rhodeIsland,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
rhodeIsland,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
rhodeIsland,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
rhodeIsland,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
rhodeIsland,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
rhodeIsland,mobilityFreight,2040,frtShip,frtShipRe,genLow,0
rhodeIsland,mobilityFreight,2045,frtShip,frtShipRe,genLow,0
rhodeIsland,mobilityFreight,2050,frtShip,frtShipRe,genLow,0
southCarolina,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
southCarolina,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
southCarolina,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
southCarolina,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
southCarolina,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
southCarolina,mobilityFreight,2040,frtShip,frtShipRe,genLow,0.00E+00
southCarolina,mobilityFreight,2045,frtShip,frtShipRe,genLow,0
southCarolina,mobilityFreight,2050,frtShip,frtShipRe,genLow,0
southDakota,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
southDakota,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
southDakota,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
southDakota,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
southDakota,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
southDakota,mobilityFreight,2040,frtShip,frtShipRe,genLow,0.00E+00
southDakota,mobilityFreight,2045,frtShip,frtShipRe,genLow,0.00E+00
southDakota,mobilityFreight,2050,frtShip,frtShipRe,genLow,0
tennessee,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
tennessee,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
tennessee,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
tennessee,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
tennessee,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
tennessee,mobilityFreight,2040,frtShip,frtShipRe,genLow,0
tennessee,mobilityFreight,2045,frtShip,frtShipRe,genLow,0
tennessee,mobilityFreight,2050,frtShip,frtShipRe,genLow,0
texas,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
texas,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
texas,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
texas,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
texas,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
texas,mobilityFreight,2040,frtShip,frtShipRe,genLow,0
texas,mobilityFreight,2045,frtShip,frtShipRe,genLow,0
texas,mobilityFreight,2050,frtShip,frtShipRe,genLow,0
utah,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
utah,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
utah,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
utah,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
utah,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
utah,mobilityFreight,2040,frtShip,frtShipRe,genLow,0
utah,mobilityFreight,2045,frtShip,frtShipRe,genLow,0
utah,mobilityFreight,2050,frtShip,frtShipRe,genLow,0
vermont,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
vermont,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
vermont,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
vermont,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
vermont,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
vermont,mobilityFreight,2040,frtShip,frtShipRe,genLow,0
vermont,mobilityFreight,2045,frtShip,frtShipRe,genLow,0
vermont,mobilityFreight,2050,frtShip,frtShipRe,genLow,0
virginia,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
virginia,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
virginia,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
virginia,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
virginia,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
virginia,mobilityFreight,2040,frtShip,frtShipRe,genLow,0
virginia,mobilityFreight,2045,frtShip,frtShipRe,genLow,0
virginia,mobilityFreight,2050,frtShip,frtShipRe,genLow,0
washington,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
washington,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
washington,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
washington,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
washington,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
washington,mobilityFreight,2040,frtShip,frtShipRe,genLow,0
washington,mobilityFreight,2045,frtShip,frtShipRe,genLow,0
washington,mobilityFreight,2050,frtShip,frtShipRe,genLow,0
westVirginia,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
westVirginia,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
westVirginia,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
westVirginia,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
westVirginia,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
westVirginia,mobilityFreight,2040,frtShip,frtShipRe,genLow,0.00E+00
westVirginia,mobilityFreight,2045,frtShip,frtShipRe,genLow,0.00E+00
westVirginia,mobilityFreight,2050,frtShip,frtShipRe,genLow,0.00E+00
wisconsin,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
wisconsin,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
wisconsin,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
wisconsin,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
wisconsin,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
wisconsin,mobilityFreight,2040,frtShip,frtShipRe,genLow,0.00E+00
wisconsin,mobilityFreight,2045,frtShip,frtShipRe,genLow,0
wisconsin,mobilityFreight,2050,frtShip,frtShipRe,genLow,0
wyoming,mobilityFreight,2015,frtShip,frtShipRe,genLow,0
wyoming,mobilityFreight,2020,frtShip,frtShipRe,genLow,0
wyoming,mobilityFreight,2025,frtShip,frtShipRe,genLow,0
wyoming,mobilityFreight,2030,frtShip,frtShipRe,genLow,0
wyoming,mobilityFreight,2035,frtShip,frtShipRe,genLow,0
wyoming,mobilityFreight,2040,frtShip,frtShipRe,genLow,0.00E+00
wyoming,mobilityFreight,2045,frtShip,frtShipRe,genLow,0.00E+00
wyoming,mobilityFreight,2050,frtShip,frtShipRe,genLow,0.00E+00
alabama,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,788.4
alabama,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,700.8
alabama,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,788.4
alabama,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,876
alabama,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,876
alabama,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,963.6
alabama,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,876
alabama,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,963.6
alaska,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,1664.4
alaska,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,1752
alaska,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,1839.6
alaska,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,1927.2
alaska,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,1927.2
alaska,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,2014.8
alaska,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,2102.4
alaska,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,2102.4
arizona,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,8672.4
arizona,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,9022.8
arizona,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,9373.2
arizona,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,9811.2
arizona,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,10074
arizona,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,10336.8
arizona,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,10687.2
arizona,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,10862.4
arkansas,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,525.6
arkansas,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,525.6
arkansas,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,613.2
arkansas,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,613.2
arkansas,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,700.8
arkansas,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,700.8
arkansas,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,613.2
arkansas,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,700.8
bajaCalifornia,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,525.6
bajaCalifornia,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,525.6
bajaCalifornia,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,525.6
bajaCalifornia,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,613.2
bajaCalifornia,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,613.2
bajaCalifornia,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,613.2
bajaCalifornia,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,613.2
bajaCalifornia,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,613.2
bajaCaliforniaSur,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,525.6
bajaCaliforniaSur,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,525.6
bajaCaliforniaSur,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,525.6
bajaCaliforniaSur,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,613.2
bajaCaliforniaSur,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,613.2
bajaCaliforniaSur,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,613.2
bajaCaliforniaSur,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,613.2
bajaCaliforniaSur,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,613.2
california,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,35127.6
california,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,36529.2
california,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,37843.2
california,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,39682.8
california,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,40821.6
california,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,41872.8
california,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,43449.6
california,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,44062.8
central,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,2102.4
central,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,2277.6
central,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,2365.2
central,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,2452.8
central,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,2540.4
central,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,2628
central,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,2628
central,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,2715.6
colorado,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,9898.8
colorado,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,10424.4
colorado,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,10774.8
colorado,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,11212.8
colorado,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,11563.2
colorado,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,11826
colorado,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,12176.4
colorado,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,12526.8
connecticut,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,963.6
connecticut,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,1051.2
connecticut,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,1051.2
connecticut,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,1138.8
connecticut,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,1138.8
connecticut,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,1226.4
connecticut,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,1226.4
connecticut,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,1314
delaware,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,0
delaware,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,0
delaware,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,0
delaware,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,0
delaware,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,0
delaware,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,0
delaware,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,0
delaware,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,0
florida,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,27856.8
florida,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,28995.6
florida,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,30046.8
florida,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,31448.4
florida,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,32412
florida,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,33200.4
florida,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,34426.8
florida,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,34952.4
georgia,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,18133.2
georgia,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,18921.6
georgia,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,19534.8
georgia,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,20323.2
georgia,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,21024
georgia,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,21724.8
georgia,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,22338
georgia,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,22513.2
idaho,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,613.2
idaho,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,613.2
idaho,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,700.8
idaho,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,700.8
idaho,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,700.8
idaho,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,700.8
idaho,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,788.4
idaho,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,788.4
illinois,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,17257.2
illinois,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,18045.6
illinois,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,18658.8
illinois,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,19447.2
illinois,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,20148
illinois,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,20498.4
illinois,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,21111.6
illinois,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,21637.2
indiana,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,1664.4
indiana,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,1664.4
indiana,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,1752
indiana,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,1752
indiana,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,1927.2
indiana,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,1927.2
indiana,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,2014.8
indiana,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,2014.8
iowa,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,613.2
iowa,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,613.2
iowa,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,613.2
iowa,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,613.2
iowa,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,700.8
iowa,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,700.8
iowa,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,700.8
iowa,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,700.8
kansas,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,262.8
kansas,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,262.8
kansas,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,262.8
kansas,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,262.8
kansas,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,350.4
kansas,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,262.8
kansas,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,350.4
kansas,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,350.4
kentucky,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,1839.6
kentucky,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,1927.2
kentucky,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,1927.2
kentucky,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,2102.4
kentucky,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,2190
kentucky,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,2190
kentucky,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,2277.6
kentucky,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,2365.2
louisiana,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,2277.6
louisiana,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,2365.2
louisiana,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,2540.4
louisiana,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,2540.4
louisiana,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,2628
louisiana,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,2803.2
louisiana,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,2803.2
louisiana,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,2803.2
maine,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,350.4
maine,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,350.4
maine,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,438
maine,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,438
maine,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,438
maine,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,438
maine,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,438
maine,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,438
maryland,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,4117.2
maryland,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,4380
maryland,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,4555.2
maryland,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,4730.4
maryland,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,4818
maryland,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,4905.6
maryland,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,5080.8
maryland,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,5168.4
massachusetts,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,5956.8
massachusetts,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,6132
massachusetts,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,6394.8
massachusetts,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,6570
massachusetts,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,6920.4
massachusetts,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,7008
massachusetts,mobilityPassenger,2045,psngAir,psngAirFossil,genLow,7270.8
massachusetts,mobilityPassenger,2050,psngAir,psngAirFossil,genLow,7270.8
michigan,mobilityPassenger,2015,psngAir,psngAirFossil,genLow,6657.6
michigan,mobilityPassenger,2020,psngAir,psngAirFossil,genLow,7008
michigan,mobilityPassenger,2025,psngAir,psngAirFossil,genLow,7183.2
michigan,mobilityPassenger,2030,psngAir,psngAirFossil,genLow,7533.6
michigan,mobilityPassenger,2035,psngAir,psngAirFossil,genLow,7621.2
michigan,mobilityPassenger,2040,psngAir,psngAirFossil,genLow,7971.6
